captured_at,source,search_query,search_location,property_name,property_role,property_type,property_token,property_id,property_link,details_link,reviews_link,address,phone,property_description,gps_lat,gps_lng,distance_to_target_miles,neighborhood,hotel_class,extracted_hotel_class,overall_rating,review_count,location_rating,amenities,excluded_amenities,amenity_count,nearby_places,nearby_places_count,essential_info,ratings_summary,reviews_breakdown_summary,images_count,check_in_time,check_out_time,check_in_date,check_out_date,length_of_stay,adults,children,room_type,room_type_source,rate_plan,rate_source,provider_count,provider_lowest_name,provider_lowest_rate,provider_prices_summary,free_cancellation_available,deal,quoted_rate_before_taxes,quoted_rate_total,taxes_and_fees,currency,availability_status,capture_method,source_url_or_query,provenance,terms_or_license_note,public_context_use
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Fairmont Miramar Hotel & Bungalows,competitive_set,hotel,,,,,,"101 Wilshire Blvd, Santa Monica, CA",,"Luxury Santa Monica hotel and bungalow property with dining, pool, spa, and event context.",34.018,-118.501,1.46,Ocean Avenue,5-star,5,4.3,1520,9.2,pool;spa;restaurant;bar;bungalows;fitness;valet parking,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,17,4:00 PM,12:00 PM,2026-08-19,2026-08-20,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,4,sample public quote,780,sample public quote:780,false,,780,915,135,USD,available,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Oceana Santa Monica,competitive_set,hotel,,,,,,"849 Ocean Ave, Santa Monica, CA",,Luxury suite-oriented coastal hotel with wellness and ocean-view context.,34.024,-118.51,1.85,Ocean Avenue,5-star,5,4.4,520,9.3,ocean views;pool;restaurant;fitness;suites;wellness;valet parking,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,16,4:00 PM,12:00 PM,2026-08-19,2026-08-20,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,4,sample public quote,770,sample public quote:770,false,,770,900,130,USD,available,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",The Georgian Santa Monica,competitive_set,hotel,,,,,,"1415 Ocean Ave, Santa Monica, CA",,Historic boutique/lifestyle Santa Monica hotel with restaurant and ocean-view context.,34.013,-118.497,1.75,Ocean Avenue,4-star,4,4.2,670,8.5,historic hotel;restaurant;bar;ocean views;fitness;valet parking,,6,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,13,4:00 PM,12:00 PM,2026-08-19,2026-08-20,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,4,sample public quote,630,sample public quote:630,true,,630,740,110,USD,available,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Santa Monica Proper Hotel,target_property,hotel,,,,,,"700 Wilshire Blvd, Santa Monica, CA",,"Luxury lifestyle hotel with rooftop, dining, wellness, and design-forward guest experience.",34.023,-118.493,0,Downtown Santa Monica,5-star,5,4.5,740,9.4,rooftop pool;rooftop dining;spa/wellness;fitness;restaurant;bar;valet parking;meeting space,,8,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,21,4:00 PM,12:00 PM,2026-08-20,2026-08-21,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,5,sample public quote,765,sample public quote:765,true,,765,895,130,USD,available,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Shutters on the Beach,competitive_set,hotel,,,,,,"1 Pico Blvd, Santa Monica, CA",,"Luxury beachfront hotel with ocean views, dining, pool, and spa context.",34.007,-118.492,1.57,Santa Monica Beach,5-star,5,4.5,1150,9.2,beachfront;pool;spa;restaurant;bar;valet parking;ocean views,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,12,4:00 PM,12:00 PM,2026-08-20,2026-08-21,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,6,sample public quote,830,sample public quote:830,true,,830,975,145,USD,available,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Casa Del Mar Santa Monica,competitive_set,hotel,,,,,,"1910 Ocean Way, Santa Monica, CA",,"Luxury beach hotel with oceanfront dining, spa, and pool context.",34.007,-118.493,2.09,Santa Monica Beach,5-star,5,4.5,910,9.7,beachfront;pool;spa;restaurant;bar;valet parking;ocean views,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,14,4:00 PM,12:00 PM,2026-08-20,2026-08-21,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,2,sample public quote,800,sample public quote:800,true,,800,940,140,USD,available,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Fairmont Miramar Hotel & Bungalows,competitive_set,hotel,,,,,,"101 Wilshire Blvd, Santa Monica, CA",,"Luxury Santa Monica hotel and bungalow property with dining, pool, spa, and event context.",34.018,-118.501,1.42,Ocean Avenue,5-star,5,4.3,1520,9.6,pool;spa;restaurant;bar;bungalows;fitness;valet parking,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,23,4:00 PM,12:00 PM,2026-08-20,2026-08-21,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,2,sample public quote,675,sample public quote:675,false,,675,790,115,USD,available,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Oceana Santa Monica,competitive_set,hotel,,,,,,"849 Ocean Ave, Santa Monica, CA",,Luxury suite-oriented coastal hotel with wellness and ocean-view context.,34.024,-118.51,0.73,Ocean Avenue,5-star,5,4.4,520,8.8,ocean views;pool;restaurant;fitness;suites;wellness;valet parking,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,12,4:00 PM,12:00 PM,2026-08-20,2026-08-21,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,3,sample public quote,685,sample public quote:685,true,,685,805,120,USD,available,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",The Georgian Santa Monica,competitive_set,hotel,,,,,,"1415 Ocean Ave, Santa Monica, CA",,Historic boutique/lifestyle Santa Monica hotel with restaurant and ocean-view context.,34.013,-118.497,2.01,Ocean Avenue,4-star,4,4.2,670,8.3,historic hotel;restaurant;bar;ocean views;fitness;valet parking,,6,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,10,4:00 PM,12:00 PM,2026-08-20,2026-08-21,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,2,sample public quote,615,sample public quote:615,true,,615,720,105,USD,available,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Santa Monica Proper Hotel,target_property,hotel,,,,,,"700 Wilshire Blvd, Santa Monica, CA",,"Luxury lifestyle hotel with rooftop, dining, wellness, and design-forward guest experience.",34.023,-118.493,0,Downtown Santa Monica,5-star,5,4.5,740,9.6,rooftop pool;rooftop dining;spa/wellness;fitness;restaurant;bar;valet parking;meeting space,,8,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,10,4:00 PM,12:00 PM,2026-08-21,2026-08-22,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,4,sample public quote,800,sample public quote:800,true,,800,940,140,USD,available,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Shutters on the Beach,competitive_set,hotel,,,,,,"1 Pico Blvd, Santa Monica, CA",,"Luxury beachfront hotel with ocean views, dining, pool, and spa context.",34.007,-118.492,1.53,Santa Monica Beach,5-star,5,4.5,1150,9.2,beachfront;pool;spa;restaurant;bar;valet parking;ocean views,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,9,4:00 PM,12:00 PM,2026-08-21,2026-08-22,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,4,sample public quote,890,sample public quote:890,true,,890,1045,155,USD,limited,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Casa Del Mar Santa Monica,competitive_set,hotel,,,,,,"1910 Ocean Way, Santa Monica, CA",,"Luxury beach hotel with oceanfront dining, spa, and pool context.",34.007,-118.493,1.26,Santa Monica Beach,5-star,5,4.5,910,8.5,beachfront;pool;spa;restaurant;bar;valet parking;ocean views,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,22,4:00 PM,12:00 PM,2026-08-21,2026-08-22,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,4,sample public quote,805,sample public quote:805,true,,805,945,140,USD,available,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Fairmont Miramar Hotel & Bungalows,competitive_set,hotel,,,,,,"101 Wilshire Blvd, Santa Monica, CA",,"Luxury Santa Monica hotel and bungalow property with dining, pool, spa, and event context.",34.018,-118.501,1.61,Ocean Avenue,5-star,5,4.3,1520,9.3,pool;spa;restaurant;bar;bungalows;fitness;valet parking,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,15,4:00 PM,12:00 PM,2026-08-21,2026-08-22,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,6,sample public quote,720,sample public quote:720,false,,720,845,125,USD,available,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Oceana Santa Monica,competitive_set,hotel,,,,,,"849 Ocean Ave, Santa Monica, CA",,Luxury suite-oriented coastal hotel with wellness and ocean-view context.,34.024,-118.51,0.68,Ocean Avenue,5-star,5,4.4,520,9.6,ocean views;pool;restaurant;fitness;suites;wellness;valet parking,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,12,4:00 PM,12:00 PM,2026-08-21,2026-08-22,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,3,sample public quote,680,sample public quote:680,false,,680,795,115,USD,available,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",The Georgian Santa Monica,competitive_set,hotel,,,,,,"1415 Ocean Ave, Santa Monica, CA",,Historic boutique/lifestyle Santa Monica hotel with restaurant and ocean-view context.,34.013,-118.497,1.19,Ocean Avenue,4-star,4,4.2,670,9.2,historic hotel;restaurant;bar;ocean views;fitness;valet parking,,6,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,20,4:00 PM,12:00 PM,2026-08-21,2026-08-22,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,6,sample public quote,685,sample public quote:685,true,,685,805,120,USD,available,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Santa Monica Proper Hotel,target_property,hotel,,,,,,"700 Wilshire Blvd, Santa Monica, CA",,"Luxury lifestyle hotel with rooftop, dining, wellness, and design-forward guest experience.",34.023,-118.493,0,Downtown Santa Monica,5-star,5,4.5,740,8.4,rooftop pool;rooftop dining;spa/wellness;fitness;restaurant;bar;valet parking;meeting space,,8,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,11,4:00 PM,12:00 PM,2026-08-22,2026-08-23,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,6,sample public quote,845,sample public quote:845,true,,845,990,145,USD,limited,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Shutters on the Beach,competitive_set,hotel,,,,,,"1 Pico Blvd, Santa Monica, CA",,"Luxury beachfront hotel with ocean views, dining, pool, and spa context.",34.007,-118.492,2.08,Santa Monica Beach,5-star,5,4.5,1150,9.0,beachfront;pool;spa;restaurant;bar;valet parking;ocean views,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,9,4:00 PM,12:00 PM,2026-08-22,2026-08-23,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,4,sample public quote,1000,sample public quote:1000,false,,1000,1170,170,USD,limited,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Casa Del Mar Santa Monica,competitive_set,hotel,,,,,,"1910 Ocean Way, Santa Monica, CA",,"Luxury beach hotel with oceanfront dining, spa, and pool context.",34.007,-118.493,1.22,Santa Monica Beach,5-star,5,4.5,910,9.3,beachfront;pool;spa;restaurant;bar;valet parking;ocean views,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,20,4:00 PM,12:00 PM,2026-08-22,2026-08-23,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,6,sample public quote,895,sample public quote:895,true,,895,1050,155,USD,limited,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Fairmont Miramar Hotel & Bungalows,competitive_set,hotel,,,,,,"101 Wilshire Blvd, Santa Monica, CA",,"Luxury Santa Monica hotel and bungalow property with dining, pool, spa, and event context.",34.018,-118.501,0.79,Ocean Avenue,5-star,5,4.3,1520,8.9,pool;spa;restaurant;bar;bungalows;fitness;valet parking,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,12,4:00 PM,12:00 PM,2026-08-22,2026-08-23,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,6,sample public quote,910,sample public quote:910,true,,910,1065,155,USD,limited,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Oceana Santa Monica,competitive_set,hotel,,,,,,"849 Ocean Ave, Santa Monica, CA",,Luxury suite-oriented coastal hotel with wellness and ocean-view context.,34.024,-118.51,1.84,Ocean Avenue,5-star,5,4.4,520,8.9,ocean views;pool;restaurant;fitness;suites;wellness;valet parking,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,21,4:00 PM,12:00 PM,2026-08-22,2026-08-23,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,4,sample public quote,875,sample public quote:875,true,,875,1025,150,USD,limited,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",The Georgian Santa Monica,competitive_set,hotel,,,,,,"1415 Ocean Ave, Santa Monica, CA",,Historic boutique/lifestyle Santa Monica hotel with restaurant and ocean-view context.,34.013,-118.497,0.9,Ocean Avenue,4-star,4,4.2,670,9.0,historic hotel;restaurant;bar;ocean views;fitness;valet parking,,6,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,20,4:00 PM,12:00 PM,2026-08-22,2026-08-23,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,5,sample public quote,770,sample public quote:770,false,,770,900,130,USD,available,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Santa Monica Proper Hotel,target_property,hotel,,,,,,"700 Wilshire Blvd, Santa Monica, CA",,"Luxury lifestyle hotel with rooftop, dining, wellness, and design-forward guest experience.",34.023,-118.493,0,Downtown Santa Monica,5-star,5,4.5,740,8.8,rooftop pool;rooftop dining;spa/wellness;fitness;restaurant;bar;valet parking;meeting space,,8,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,16,4:00 PM,12:00 PM,2026-08-23,2026-08-24,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,6,sample public quote,900,sample public quote:900,true,,900,1055,155,USD,limited,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Shutters on the Beach,competitive_set,hotel,,,,,,"1 Pico Blvd, Santa Monica, CA",,"Luxury beachfront hotel with ocean views, dining, pool, and spa context.",34.007,-118.492,2.13,Santa Monica Beach,5-star,5,4.5,1150,9.6,beachfront;pool;spa;restaurant;bar;valet parking;ocean views,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,21,4:00 PM,12:00 PM,2026-08-23,2026-08-24,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,5,sample public quote,1030,sample public quote:1030,true,,1030,1205,175,USD,limited,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Casa Del Mar Santa Monica,competitive_set,hotel,,,,,,"1910 Ocean Way, Santa Monica, CA",,"Luxury beach hotel with oceanfront dining, spa, and pool context.",34.007,-118.493,0.64,Santa Monica Beach,5-star,5,4.5,910,9.4,beachfront;pool;spa;restaurant;bar;valet parking;ocean views,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,8,4:00 PM,12:00 PM,2026-08-23,2026-08-24,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,3,sample public quote,960,sample public quote:960,true,,960,1125,165,USD,limited,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Fairmont Miramar Hotel & Bungalows,competitive_set,hotel,,,,,,"101 Wilshire Blvd, Santa Monica, CA",,"Luxury Santa Monica hotel and bungalow property with dining, pool, spa, and event context.",34.018,-118.501,1.07,Ocean Avenue,5-star,5,4.3,1520,8.8,pool;spa;restaurant;bar;bungalows;fitness;valet parking,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,11,4:00 PM,12:00 PM,2026-08-23,2026-08-24,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,4,sample public quote,860,sample public quote:860,true,,860,1010,150,USD,limited,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
2026-07-10T20:04:22+00:00,sample_rate_shop_seed,luxury hotels Santa Monica,"Santa Monica, California",Oceana Santa Monica,competitive_set,hotel,,,,,,"849 Ocean Ave, Santa Monica, CA",,Luxury suite-oriented coastal hotel with wellness and ocean-view context.,34.024,-118.51,1.23,Ocean Avenue,5-star,5,4.4,520,9.3,ocean views;pool;restaurant;fitness;suites;wellness;valet parking,,7,Santa Monica Pier;Third Street Promenade;Palisades Park;Pacific Ocean,4,entry room public quote proxy;king/queen room mix unavailable in sample seed,5_stars:sample;4_stars:sample;3_stars:sample,rooms:sample;service:sample;location:sample;amenities:sample,20,4:00 PM,12:00 PM,2026-08-23,2026-08-24,1,2,0,entry_public_quote_proxy,sample_seed_public_quote_proxy,flexible_public_quote_proxy,sample_seed_rate_shop,4,sample public quote,930,sample public quote:930,true,,930,1090,160,USD,limited,sample_seed,sample_seed:no_live_query,sample_seed_public_rate_shape,reproducible sample seed; not an observed public quote,"rate pressure, comp-set comparability, and room-comp opportunity-cost proxy"
